Confirmed,Deaths,Active,People_Tested,Testing_Rate,Mortality_Rate,Incident_Rate,Province_State,Days_Since_Start
103,0,103.0,0.0,0.0,0.0,0.0,Grand Princess,5
136,5,34.0,1076.0,655.1827022024124,3.676470588235294,82.81119656089972,Guam,5
541,9,158.0,21857.0,1543.8067617563672,1.6635859519408502,38.20966867061429,Hawaii,5
1609,41,1178.0,16183.0,1004.845088193272,2.54816656308266,90.03589684762446,Idaho,5
27578,1132,0.0,130163.0,1109.1244773511964,4.104721154543476,217.6324933882825,Illinois,5
10154,637,0.0,54785.0,1.0793320894641129e-07,6.273389797124286,150.8269413101386,Indiana,5
2332,64,1261.0,21792.0,831.5294349285863,2.74442538593482,73.91278164985246,Iowa,5
1730,84,0.0,16901.0,693.0934251060493,4.855491329479769,59.38254510155788,Kansas,5
2522,137,1429.0,29747.0,868.9560929897236,5.432196669310072,56.44996847352078,Kentucky,5
23118,1213,0.0,131987.0,2870.988974751516,5.24699368457479,497.290264959041,Louisiana,5
827,29,446.0,14903.0,1269.4142960087086,3.506650544135429,61.52303356910964,Maine,5
11572,334,10502.0,62009.0,1.14915112940149e-07,2.886277220877981,191.4094030779003,Maryland,5
34402,1245,0.0,148744.0,2.817757206634513e-07,3.618975640951108,499.1220170669494,Massachusetts,5
30023,2227,27167.0,98959.0,1.2266822284528558e-07,7.4176464710388705,300.62511158415504,Michigan,5
2070,111,893.0,43053.0,870.3824928039243,5.36231884057971,36.704522564592864,Minnesota,5
3793,140,0.0,38584.0,1332.6858261553757,3.691009754811495,127.44657609548446,Mississippi,5
5469,186,0.0,51717.0,882.624598597549,3.4009873834339,89.10898832540276,Missouri,5
422,8,181.0,10244.0,958.4778129789348,1.895734597156398,39.48434567328295,Montana,5
1066,24,0.0,13104.0,859.1254543451922,2.25140712945591,55.10729897725816,Nebraska,5
3524,142,0.0,29762.0,986.5757150950196,4.029511918274688,114.40978963403153,Nevada,5
1287,37,795.0,13363.0,982.7823706655312,2.874902874902875,94.65246659032692,New Hampshire,5
78467,3840,0.0,157449.0,1772.6371536749382,4.893777001796933,883.4195170335244,New Jersey,5
1597,44,1200.0,34488.0,2068.204947068514,2.7551659361302443,76.16262461078132,New Mexico,5
230597,17131,189579.0,550579.0,2946.622471844615,7.428977827118306,1185.3716653727304,New York,5
6045,177,0.0,72981.0,0.0,2.9280397022332507,57.636838148893546,North Carolina,5
528,9,212.0,12342.0,2035.229824972214,2.2900763358778624,51.57060711595644,North Dakota,5
13,2,0.0,55.0,99.7388655157406,15.384615384615383,23.574640940084144,Northern Mariana Islands,5
9107,552,0.0,77677.0,7.549084189544108e-08,6.061271549357637,77.91018983497446,Ohio,5
2465,136,998.0,33620.0,919.1734328803813,5.517241379310345,62.29512422507013,Oklahoma,5
1785,70,0.0,36321.0,906.4219927058996,3.92156862745098,42.32127323254153,Oregon,5
29855,960,0.0,154082.0,1170.7887596716012,3.215541785295595,233.2059494817563,Pennsylvania,5
1068,58,0.0,15256.0,477.6913505176138,5.430711610486892,33.44089947252304,Puerto Rico,5
0,0,0.0,0.0,0.0,0.0,0.0,Recovered,5
4177,160,3821.0,30761.0,2903.731589137225,3.8305003591094087,394.2942962786057,Rhode Island,5
4099,116,0.0,36284.0,719.9242059732439,2.829958526469871,79.61211284992719,South Carolina,5
1411,7,947.0,11062.0,1.272580734497699e-07,0.4961020552799433,159.49648395596495,South Dakota,5
6661,142,3502.0,87273.0,1329.3822370356177,2.131812040234199,97.53741814163764,Tennessee,5
13067,488,8363.0,169536.0,737.6081709805117,3.675567833026397,44.94431467697084,Texas,5
2793,23,2327.0,55771.0,1946.0326698726608,0.8234872896527032,87.11904522766673,Utah,5
779,35,729.0,12116.0,1984.307007473088,4.492939666238768,124.84194432914684,Vermont,5
51,2,3.0,424.0,395.2716560390797,3.92156862745098,47.5444680613044,Virgin Islands,5
7491,231,6150.0,48997.0,619.6480942125119,3.0837004405286343,87.76267734861817,Virginia,5
11517,649,0.0,128900.0,1707.4197787560156,5.6351480420248325,151.24309691547865,Washington,5
775,16,536.0,18681.0,1412.0202751629254,2.064516129032258,43.24422047968163,West Virginia,5
4053,206,0.0,46410.0,8.584554157247639e-08,5.0826548235874665,69.61006342021223,Wisconsin,5
305,2,155.0,6427.0,1292.5347920521278,0.6557377049180327,52.69896450854328,Wyoming,5
4788,153,0.0,85753.0,0.0,3.1954887218045114,97.6508126860398,Alabama,6
314,9,158.0,9655.0,1615.2264579279931,2.8662420382165603,42.922855053346,Alaska,6
0,0,0.0,3.0,5.3917075537822825,0.0,0.0,American Samoa,6
4724,180,4005.0,64671.0,701.2911753541181,3.8103302286198137,64.90154789642186,Arizona,6
1744,38,1003.0,24141.0,932.4352353219956,2.178899082568808,57.79036677000892,Arkansas,6
30639,1127,0.0,251614.0,641.7313335689958,3.67505466888606,77.54309343718778,California,6
14379,968,0.0,43307.0,764.2214415757146,4.299767878854869,157.10044704254543,Colorado,6
17550,1086,0.0,55462.0,1555.611091056625,6.188034188034188,492.24648674847214,Connecticut,6
2538,87,2028.0,14017.0,2.332495347948785e-07,3.4278959810874703,260.6381012237051,Delaware,6
49,0,49.0,0.0,0.0,0.0,0.0,Diamond Princess,6
2666,91,1967.0,13268.0,1879.9884944930843,3.413353338334584,377.7546974916011,District of Columbia,6
25492,748,0.0,411537.0,1916.1096906997232,2.934253883571317,118.69034433190052,Florida,6
17669,673,0.0,74208.0,731.8781311662345,3.808930895919407,166.41514612349908,Georgia,6
103,0,103.0,0.0,0.0,0.0,0.0,Grand Princess,6
136,5,21.0,1079.0,657.0094197736088,3.676470588235294,82.81119656089972,Guam,6
574,9,175.0,22343.0,1578.1339835257588,1.56794425087108,40.5403878316684,Hawaii,6
1655,43,1159.0,16609.0,1031.2965500711891,2.598187311178248,92.6099498339456,Idaho,6
29160,1259,0.0,137404.0,1170.825347341132,4.3175582990397805,230.11688690993967,Illinois,6
10641,665,0.0,56873.0,1.1510914900421405e-07,6.249412649187106,158.06081174721143,Indiana,6
2513,74,1344.0,22947.0,875.6014107611173,2.9446876243533624,79.64957988253826,Iowa,6
1821,86,0.0,17676.0,724.875414601179,4.72267984623833,62.50613562424098,Kansas,6
2707,144,1584.0,30596.0,893.7567022258912,5.319541928333949,60.59082658914383,Kentucky,6
23580,1267,0.0,137999.0,3001.762351797786,5.373197625106022,507.2283263143086,Louisiana,6
847,32,433.0,14923.0,1271.117864815001,3.7780401416765055,63.0108941149164,Maine,6
12326,421,11134.0,65370.0,1.211608950523349e-07,3.4155443777381147,203.88111841844093,Maryland,6
36372,1404,0.0,156806.0,2.926251900071715e-07,3.860112174199934,527.7037964292507,Massachusetts,6
30791,2308,25246.0,99727.0,1.2755865033413418e-07,7.495696794517879,308.3152186919268,Michigan,6
2209,121,970.0,44268.0,894.9455831520247,5.4775916704391125,39.169222388978575,Minnesota,6
3974,152,0.0,38765.0,1338.9375401957582,3.824861600402617,133.5282608498432,Mississippi,6
5652,197,0.0,53759.0,917.474250169299,3.48549186128804,92.09069336536412,Missouri,6
426,10,182.0,10569.0,988.8863730353733,2.347417840375587,39.85860487397757,Montana,6
1249,24,0.0,13677.0,896.6925243497553,1.9215372297838271,64.56755761969553,Nebraska,6
3626,151,0.0,30751.0,1019.3599158284708,4.164368450082736,117.72131021935252,Nevada,6
1342,38,836.0,13928.0,1024.3353183139652,2.831594634873323,98.69744379504174,New Hampshire,6
81420,4070,0.0,162536.0,1829.909065219276,4.998771800540408,916.665822280316,New Jersey,6
1798,53,1363.0,35613.0,2135.6698787970013,2.947719688542825,85.74852789617084,New Mexico,6
241712,17634,200191.0,596532.0,3066.441151828192,7.295459058714504,1242.5077341881006,New York,6
6328,187,0.0,76211.0,0.0,2.9551201011378003,60.33513842947863,North Carolina,6
584,9,336.0,12963.0,2137.634436972517,1.7045454545454546,69.2857011634224,North Dakota,6
14,2,3.0,56.0,101.55229943420862,14.285714285714286,25.388074858552155,Northern Mariana Islands,6
10222,587,0.0,78758.0,7.925246597257275e-08,5.742516141655253,87.4489909402777,Ohio,6
2465,136,814.0,35536.0,971.5570229279364,5.517241379310345,62.29512422507013,Oklahoma,6
1844,72,0.0,37583.0,937.9162950322354,3.904555314533624,43.72012764190845,Oregon,6
31671,1081,0.0,161231.0,1223.1581862541857,3.413217138707335,247.39124521978576,Pennsylvania,6
1118,60,0.0,16385.0,513.0422639113202,5.366726296958855,35.006484653820934,Puerto Rico,6
0,0,0.0,0.0,0.0,0.0,0.0,Recovered,6
4491,175,4099.0,32826.0,3098.660418875152,3.89668225339568,423.9348059820968,Rhode Island,6
4248,119,1496.0,38833.0,770.499853669909,2.8013182674199624,82.50603937216167,South Carolina,6
1542,7,983.0,11660.0,1.339160060543102e-07,0.4539559014267185,174.30444951105454,South Dakota,6
6834,145,3455.0,90586.0,1379.8473677323852,2.1217442200760903,100.07066740428635,Tennessee,6
13452,510,8086.0,176239.0,766.7712252585551,3.740760098558949,46.18931909673653,Texas,6
2917,25,2327.0,59944.0,2091.64229371621,0.8570449091532396,90.98684387006942,Utah,6
803,38,750.0,12566.0,2058.006095733478,4.732254047322541,128.68816597728485,Vermont,6
53,3,4.0,443.0,412.984301003095,5.660377358490566,49.40895700488496,Virgin Islands,6
8053,258,6567.0,51931.0,656.7533763403873,3.203774990686701,94.34692840587668,Virginia,6
11776,666,0.0,131627.0,1743.5418403283015,5.655570652173913,154.64432658475965,Washington,6
785,16,514.0,19440.0,1469.3899764020807,2.038216560509554,43.80221042135494,West Virginia,6
4199,212,0.0,48161.0,8.94660205680305e-08,5.048821147892356,72.11760579853717,Wisconsin,6
309,2,101.0,6522.0,1311.6402542032015,0.6472491909385113,53.39009846931106,Wyoming,6
4978,157,0.0,86711.0,0.0,3.153877059059864,101.5258449354858,Alabama,7
319,9,157.0,9895.0,1655.3770897149138,2.8213166144200628,43.60634000642476,Alaska,7
0,0,0.0,3.0,5.3917075537822825,0.0,0.0,American Samoa,7
4933,184,3755.0,65652.0,728.0129176611757,3.729981755524022,67.77293305949387,Arizona,7
1781,39,1021.0,24209.0,935.0617046481168,2.18978102189781,59.01642386317998,Arkansas,7
31304,1161,0.0,280900.0,716.4240924572199,3.705596728852543,79.22611694107923,California,7
14675,986,0.0,44606.0,787.1443790363296,4.316546762589928,168.9606885955529,Colorado,7
17962,1127,0.0,58213.0,1632.77177966318,6.27435697583788,503.8023586880944,Connecticut,7
2538,91,1981.0,14794.0,2.3720326485678255e-07,3.5855003940110324,260.6381012237051,Delaware,7
49,0,49.0,0.0,0.0,0.0,0.0,Diamond Princess,7
2793,96,2075.0,13699.0,1941.0583649427767,3.4371643394199785,395.7497637261973,District of Columbia,7
26314,774,0.0,419506.0,1953.213227259464,2.9414000152010336,122.51756318647536,Florida,7
18301,687,0.0,79933.0,788.3410772222755,3.7538932298781487,172.36762630630804,Georgia,7
103,0,103.0,0.0,0.0,0.0,0.0,Grand Princess,7
136,5,19.0,1079.0,657.0094197736088,3.676470588235294,82.81119656089972,Guam,7
580,10,160.0,23470.0,1657.7364093160973,1.7241379310344829,40.96415495186005,Hawaii,7
1668,44,1104.0,16869.0,1047.440634785411,2.6378896882494005,93.3373995909494,Idaho,7
30357,1290,0.0,143318.0,1221.2187937049605,4.249431762031821,239.56304307013176,Illinois,7
11211,702,0.0,61142.0,1.1808885005077821e-07,6.2617072518062615,166.5275594867012,Indiana,7
2902,75,1656.0,24550.0,936.7679711589938,2.584424534803584,91.97894183013372,Iowa,7
1905,93,0.0,18130.0,743.4935090925196,4.881889763779528,65.38944995287154,Kansas,7
2960,146,1640.0,32225.0,941.3423234811526,4.9324324324324325,66.25372984996888,Kentucky,7
23928,1296,0.0,141504.0,3078.0033176239967,5.4162487462387165,514.714138763731,Louisiana,7
867,34,440.0,14943.0,1272.8214336212932,3.92156862745098,64.49875466072316,Maine,7
12847,461,11472.0,67891.0,1.256914027867833e-07,3.5883863937105938,212.4988421484432,Maryland,7
38077,1706,0.0,162241.0,3.007441563681583e-07,4.480394989101032,552.440818669212,Massachusetts,7
31424,2391,25796.0,109661.0,1.308489748075896e-07,7.608834012219959,314.65354915966054,Michigan,7
2356,134,1062.0,45716.0,924.219126217086,5.687606112054329,41.77577544066705,Minnesota,7
4274,159,0.0,39065.0,1349.299497168768,3.720168460458587,143.60840132668088,Mississippi,7
5808,199,0.0,53909.0,920.0342147803482,3.426308539944904,94.63247471090496,Missouri,7
433,10,180.0,10898.0,1019.669192292506,2.3094688221709005,40.513558475193165,Montana,7
1474,28,0.0,14575.0,955.5672693132766,1.899592944369064,76.19902316367592,Nebraska,7
3728,158,0.0,31598.0,1047.4369815728924,4.238197424892704,121.03283080467352,Nevada,7
1390,38,839.0,14536.0,1069.0507026860855,2.733812949640288,102.2276057191565,New Hampshire,7
85301,4362,0.0,170688.0,1921.6882322940623,5.113656346349984,960.3600013059844,New Jersey,7
1845,55,1325.0,36632.0,2196.77811473596,2.9810298102981028,87.99000776887385,New Mexico,7
247815,18271,205657.0,617555.0,3174.508769885369,7.372838609446563,1273.8798824544258,New York,7
6601,200,0.0,78772.0,0.0,3.0298439630359035,62.93809241039641,North Carolina,7
626,9,387.0,13630.0,2247.624575787658,1.5384615384615383,76.76540753901914,North Dakota,7
14,2,3.0,56.0,101.55229943420862,14.285714285714286,25.388074858552155,Northern Mariana Islands,7
11602,618,0.0,86989.0,8.247341540409444e-08,5.326667815893812,99.25486136657229,Ohio,7
2567,140,852.0,35565.0,972.3498851990112,5.453837164004675,64.8728535033489,Oklahoma,7
1910,74,0.0,39038.0,974.2270794100632,3.87434554973822,45.28494782865788,Oregon,7
32938,1320,0.0,166548.0,1261.9983146768575,4.00752929746797,257.2881448343691,Pennsylvania,7
1213,62,0.0,16886.0,528.7294274279252,5.111294311624072,37.98109649828694,Puerto Rico,7
0,0,0.0,0.0,0.0,0.0,0.0,Recovered,7
4706,186,4276.0,34699.0,3275.4651152912,3.95240118997025,444.2300594414935,Rhode Island,7
4377,120,1624.0,40480.0,803.178587195373,2.7416038382453736,85.01151938134454,South Carolina,7
1635,7,982.0,12062.0,1.409243561643526e-07,0.4281345565749235,184.8169746761181,South Dakota,7
7111,148,3619.0,97098.0,1479.0411290053555,2.0812825200393754,104.12679483638873,Tennessee,7
13728,530,7818.0,182710.0,794.9249063316894,3.8104293132450815,47.15497349433873,Texas,7
3069,27,2363.0,63555.0,2217.641898724372,0.8797653958944281,95.72801639946624,Utah,7
813,38,760.0,12726.0,2084.210216003839,4.674046740467404,130.29075833067571,Vermont,7
53,3,2.0,601.0,560.2789275459596,5.660377358490566,49.40895700488496,Virgin Islands,7
8542,277,6998.0,54733.0,692.189300172121,3.242800280964645,100.0759297706443,Virginia,7
12255,690,0.0,135706.0,1797.5726027607743,5.630354957160343,160.93463164879665,Washington,7
890,18,607.0,20031.0,1514.0612457464033,2.02247191011236,49.66110480892471,West Virginia,7
4346,220,0.0,49669.0,9.288383517958297e-08,5.062126092959042,74.64232312465886,Wisconsin,7
313,2,84.0,7281.0,1464.2828412838871,0.6389776357827476,54.08123243007884,Wyoming,7
5163,163,0.0,89107.0,0.0,3.1570792175092,105.29890265205168,Alabama,8
321,9,151.0,10124.0,1693.6874842116006,2.803738317757009,43.87973398765626,Alaska,8
0,0,0.0,3.0,5.3917075537822825,0.0,0.0,American Samoa,8
5068,191,3722.0,66619.0,748.7583319972463,3.768745067087608,69.62765553324851,Arizona,8
1973,41,1183.0,26553.0,1025.5976473014766,2.078053725291434,65.37866607639197,Arkansas,8
33559,1201,0.0,290500.0,740.9085043033904,3.575791888912065,84.93321167983892,California,8
15244,1027,0.0,46195.0,815.1848314034714,4.316546762589928,168.9606885955529,Colorado,8
19815,1331,0.0,62806.0,1761.5973132036777,6.717133484733788,555.7757341835313,Connecticut,8
2745,101,2149.0,16470.0,2.4846882817602624e-07,3.6794171220400727,281.8958186993974,Delaware,8
49,0,49.0,0.0,0.0,0.0,0.0,Diamond Princess,8
2927,105,2192.0,14113.0,1999.7194469988624,3.58729074137342,414.73668400522,District of Columbia,8
27059,822,0.0,437049.0,2034.893154711784,3.0378062751764663,125.98627127243434,Florida,8
19407,775,0.0,84328.0,831.6868672513236,3.993404441696295,182.7844666262237,Georgia,8
103,0,103.0,0.0,0.0,0.0,0.0,Grand Princess,8
136,5,19.0,1124.0,684.4101833415535,3.676470588235294,82.81119656089972,Guam,8
584,10,160.0,24175.0,1707.5320705247827,1.7123287671232876,41.24666636532116,Hawaii,8
1672,45,1042.0,17445.0,1083.2059916907638,2.691387559808613,93.56123028541212,Idaho,8
31513,1349,0.0,148358.0,1264.1648487732211,4.280773014311554,248.6856466801417,Illinois,8
11688,740,0.0,64639.0,1.2007630767804794e-07,6.331279945242985,173.61289048974788,Indiana,8
3159,79,1845.0,25820.0,985.2280657973612,2.5007913896802787,100.12456142019036,Iowa,8
2048,102,0.0,18761.0,769.3701998943608,4.98046875,70.29794934565928,Kansas,8
3050,154,1722.0,32572.0,951.4787326742622,5.049180327868853,68.26820136567738,Kentucky,8
24523,1328,0.0,142099.0,3090.945792564537,5.415324389348775,527.513157175818,Louisiana,8
875,35,426.0,14951.0,1273.5028611438102,4.0,65.09389887904587,Maine,8
13684,582,12185.0,71397.0,1.3222830186182528e-07,4.253142356036247,226.3434386206349,Maryland,8
38077,1706,0.0,162241.0,3.195515475292503e-07,4.480394989101032,552.440818669212,Massachusetts,8
32000,2468,26295.0,113798.0,1.3538193247385038e-07,7.7125,320.42112949048936,Michigan,8
2470,143,1125.0,46850.0,947.1446772086464,5.789473684210527,43.79718392973159,Minnesota,8
4512,169,0.0,51434.0,1776.522983165965,3.745567375886525,151.60531277163878,Mississippi,8
5953,210,0.0,56013.0,955.9419850579984,3.52763312615488,96.99502788464484,Missouri,8
433,10,180.0,11051.0,1033.9846067190754,2.3094688221709005,40.513558475193165,Montana,8
1648,33,0.0,15680.0,1028.0133641737343,2.00242718446602,85.19402318435408,Nebraska,8
3830,159,0.0,32347.0,1072.265461198125,4.151436031331593,124.34435138999451,Nevada,8
1447,42,884.0,15183.0,1116.634343621549,2.902557014512785,106.41967300404276,New Hampshire,8
88722,4496,0.0,178057.0,2004.6520058679223,5.067514258019432,998.875277380916,New Jersey,8
1971,58,1426.0,37042.0,2221.365334299231,2.942668696093353,93.9990814701628,New Mexico,8
253060,18598,210575.0,633861.0,3258.328899269394,7.3492452382834115,1300.8415271630731,New York,8
6895,218,0.0,79484.0,0.0,3.161711385061639,65.74127362061554,North Carolina,8
644,9,429.0,14747.0,2431.8209551827285,1.4354066985645932,82.27677013156409,North Dakota,8
14,2,1.0,65.0,117.87320470042071,14.285714285714286,25.388074858552155,Northern Mariana Islands,8
12919,661,0.0,90436.0,8.563362448777068e-08,5.116495084758882,110.5217681429708,Ohio,8
2680,143,923.0,35646.0,974.5644315423576,5.335820895522388,67.72857319399105,Oklahoma,8
1957,75,0.0,40045.0,999.3576360206974,3.832396525293817,46.39928947679763,Oregon,8
33833,1397,0.0,170878.0,1294.5544296852663,4.129104720243549,264.2792459827922,Pennsylvania,8
1252,63,0.0,17011.0,532.6433903811699,5.031948881789138,39.20225293969929,Puerto Rico,8
0,0,0.0,0.0,0.0,0.0,0.0,Recovered,8
5090,196,4627.0,37080.0,3500.2232477880534,3.850687622789784,480.4783260852533,Rhode Island,8
4446,123,2260.0,40480.0,803.178587195373,2.766531713900135,86.35165985137259,South Carolina,8
1685,7,969.0,12326.0,1.4501632832537736e-07,0.4154302670623145,190.4688699261524,South Dakota,8
7361,152,3634.0,100689.0,1533.7408828031498,2.064936829235158,107.78755966680598,Tennessee,8
14622,550,8329.0,190394.0,828.3560429977323,3.71818618371407,50.27265769231154,Texas,8
3213,28,2409.0,68311.0,2383.5943001142405,0.8714596949891068,100.21965353257904,Utah,8
816,38,763.0,12981.0,2125.9730326847266,4.65686274509804,130.77153603669296,Vermont,8
53,3,2.0,607.0,565.8723943767013,5.660377358490566,49.40895700488496,Virgin Islands,8
8990,300,7366.0,56735.0,717.5079009969357,3.337041156840934,105.32458541771156,Virginia,8
12114,709,0.0,138642.0,1836.4630951613,5.852732375763579,159.08299696397572,Washington,8
902,24,588.0,22155.0,1674.605706131075,2.660753880266076,50.33069273893269,West Virginia,8
4499,230,0.0,51102.0,9.516123325743152e-08,5.112247166036897,77.27009013756103,Wisconsin,8
317,2,82.0,7386.0,1485.399404714021,0.6309148264984227,54.77236639084662,Wyoming,8
5404,183,0.0,91829.0,0.0,3.386380458919319,110.21407513687532,Alabama,9
